ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;SALDO_POSTERIOR;CANAL;GEOLOCATION;COMERCIO_CONTRAPARTE;FECHA_HORA
7667;10;GIRO_CAJERO;-6540;20826244;SUCURSAL;-36.8201 -73.0444;AMAZON;2025-05-12 15:03
7668;6;DEPOSITO;1198699;14189368;ATM;-33.0245 -71.5518;MARIA_GONZALEZ;2025-12-02 22:59
7669;26;COMPRA_COMERCIO;-132410;18932668;SUCURSAL;-33.4489 -70.6693;ENEL;2025-02-13 16:33
7670;1;TRANSFERENCIA_ENVIADA;-277938;17149032;APP_MOVIL;-33.4372 -70.6506;AMAZON;2025-08-03 12:41
7671;21;GIRO_CAJERO;-234806;9377064;ATM;-33.4489 -70.6693;ENEL;2025-11-16 11:14
7672;5;TRANSFERENCIA_RECIBIDA;406095;9469492;WEB;-33.0472 -71.6127;EMPRESA_X;2025-02-12 21:39
7673;10;PAGO_SERVICIO;-258554;20567690;SUCURSAL;-36.8201 -73.0444;SUPERMERCADO_LIDER;2025-07-26 11:34
7674;18;DEPOSITO;1772920;20683654;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-25 20:19
7675;9;GIRO_CAJERO;-191489;18673301;APP_MOVIL;-29.9027 -71.2519;ENEL;2025-03-09 20:03
7676;4;PAGO_SERVICIO;-169808;18823605;APP_MOVIL;-38.7359 -72.5904;AMAZON;2025-09-21 21:44
7677;11;PAGO_NOMINA;993793;18772918;WEB;-33.4489 -70.6693;CLIENTE_123;2025-03-11 11:42
7678;13;TRANSFERENCIA_ENVIADA;-127666;11673529;ATM;-33.4489 -70.6693;FALABELLA;2025-02-09 19:40
7679;30;TRANSFERENCIA_ENVIADA;-274194;8097536;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-02-01 12:39
7680;13;GIRO_CAJERO;-173207;11500322;WEB;-33.4489 -70.6693;AMAZON;2025-10-22 12:14
7681;21;GIRO_CAJERO;-458476;8918588;WEB;-33.4489 -70.6693;UBER;2025-09-01 13:14
7682;28;COMPRA_COMERCIO;-493708;11375707;ATM;-33.4489 -70.6693;ENEL;2025-07-18 18:42
7683;18;TRANSFERENCIA_ENVIADA;-324573;20359081;WEB;-33.4489 -70.6693;FALABELLA;2025-11-11 11:52
7684;19;DEPOSITO;788039;12414707;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-02-06 21:09
7685;25;COMPRA_COMERCIO;-444457;16909860;APP_MOVIL;-33.4489 -70.6693;ENEL;2025-06-09 19:20
7686;11;COMPRA_COMERCIO;-28777;18744141;WEB;-33.4489 -70.6693;COPEC;2025-12-22 18:25
7687;11;GIRO_CAJERO;-370111;18374030;APP_MOVIL;-33.4489 -70.6693;UBER;2025-09-27 18:40
7688;2;TRANSFERENCIA_ENVIADA;-388293;2941490;WEB;-33.4160 -70.5975;AGUAS_ANDINAS;2025-05-04 19:31
7689;12;GIRO_CAJERO;-211569;17453503;APP_MOVIL;-33.4489 -70.6693;FALABELLA;2025-07-16 22:31
7690;7;TRANSFERENCIA_RECIBIDA;1025534;14400265;ATM;-34.1708 -70.7444;CLIENTE_123;2025-12-08 20:37
7691;1;PAGO_NOMINA;1401529;18550561;ATM;-33.4372 -70.6506;MARIA_GONZALEZ;2025-12-18 16:38
7692;16;TRANSFERENCIA_RECIBIDA;923090;27803680;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-07-03 14:28
7693;9;DEPOSITO;385822;19059123;APP_MOVIL;-29.9027 -71.2519;PROVEEDOR_ABC;2025-10-26 13:39
7694;22;DEPOSITO;1177751;16220722;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-05-10 16:46
7695;1;PAGO_NOMINA;1735615;20286176;APP_MOVIL;-33.4372 -70.6506;BANCO_CHILE;2025-05-20 19:52
7696;28;PAGO_NOMINA;361686;11737393;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-02-12 17:33
7697;13;COMPRA_COMERCIO;-68293;11432029;WEB;-33.4489 -70.6693;COPEC;2025-08-13 08:36
7698;8;TRANSFERENCIA_RECIBIDA;354611;18658351;ATM;-23.6509 -70.3975;CLIENTE_123;2025-12-22 09:53
7699;1;DEPOSITO;225174;20511350;WEB;-33.4372 -70.6506;MARIA_GONZALEZ;2025-06-24 11:05
7700;21;PAGO_NOMINA;1922623;10841211;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-10-25 12:57
7701;21;TRANSFERENCIA_ENVIADA;-145879;10695332;ATM;-33.4489 -70.6693;FALABELLA;2025-08-18 21:14
7702;5;TRANSFERENCIA_ENVIADA;-292888;9176604;SUCURSAL;-33.0472 -71.6127;SUPERMERCADO_LIDER;2025-10-19 08:25
7703;9;PAGO_SERVICIO;-265348;18793775;WEB;-29.9027 -71.2519;MOVISTAR;2025-06-13 12:02
7704;27;PAGO_NOMINA;653332;11227826;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-08-12 20:22
7705;13;TRANSFERENCIA_RECIBIDA;415280;11847309;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-04-21 18:19
7706;6;GIRO_CAJERO;-173263;14016105;APP_MOVIL;-33.0245 -71.5518;ENEL;2025-05-18 16:37
7707;1;PAGO_SERVICIO;-166352;20344998;WEB;-33.4372 -70.6506;ENEL;2025-05-10 12:09
7708;26;PAGO_SERVICIO;-75191;18857477;WEB;-33.4489 -70.6693;SHELL;2025-12-14 21:33
7709;12;TRANSFERENCIA_RECIBIDA;62689;17516192;APP_MOVIL;-33.4489 -70.6693;BANCO_CHILE;2025-08-01 16:37
7710;17;DEPOSITO;1243770;16105007;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-03 15:05
7711;30;TRANSFERENCIA_RECIBIDA;1859695;9957231;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-26 20:18
7712;26;GIRO_CAJERO;-410730;18446747;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-03-21 13:35
7713;14;PAGO_SERVICIO;-233530;2630983;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-08-20 18:37
7714;2;DEPOSITO;1931828;4873318;ATM;-33.4160 -70.5975;JUAN_PEREZ;2025-12-07 15:09
7715;28;COMPRA_COMERCIO;-90471;11646922;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-04-24 16:11
7716;5;GIRO_CAJERO;-13648;9162956;SUCURSAL;-33.0472 -71.6127;ENEL;2025-02-09 18:59
7717;26;TRANSFERENCIA_ENVIADA;-426370;18020377;SUCURSAL;-33.4489 -70.6693;COPEC;2025-11-20 08:22
7718;22;TRANSFERENCIA_RECIBIDA;946908;17167630;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-03-15 22:37
7719;3;PAGO_NOMINA;1406247;6250949;SUCURSAL;-33.5100 -70.7600;JUAN_PEREZ;2025-03-16 13:36
7720;28;PAGO_SERVICIO;-300455;11346467;ATM;-33.4489 -70.6693;AMAZON;2025-04-14 17:21
7721;1;PAGO_SERVICIO;-259290;20085708;SUCURSAL;-33.4372 -70.6506;MOVISTAR;2025-10-26 14:14
7722;16;GIRO_CAJERO;-278875;27524805;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-12-24 18:04
7723;25;DEPOSITO;1792052;18701912;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-06-13 15:25
7724;12;DEPOSITO;829341;18345533;WEB;-33.4489 -70.6693;CLIENTE_123;2025-07-01 16:36
7725;17;GIRO_CAJERO;-183824;15921183;SUCURSAL;-33.4489 -70.6693;ENEL;2025-12-11 19:11
7726;18;PAGO_SERVICIO;-450319;19908762;WEB;-33.4489 -70.6693;UBER;2025-02-23 10:13
7727;12;DEPOSITO;1078383;19423916;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-18 10:37
7728;13;GIRO_CAJERO;-26881;11820428;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-03-12 16:12
7729;9;DEPOSITO;871254;19665029;APP_MOVIL;-29.9027 -71.2519;BANCO_CHILE;2025-07-04 10:15
7730;27;PAGO_SERVICIO;-19386;11208440;SUCURSAL;-33.4489 -70.6693;ENEL;2025-10-25 21:51
7731;19;TRANSFERENCIA_ENVIADA;-179586;12235121;ATM;-33.4489 -70.6693;UBER;2025-02-24 22:36
7732;1;TRANSFERENCIA_ENVIADA;-491723;19593985;ATM;-33.4372 -70.6506;NETFLIX;2025-04-27 20:07
7733;22;DEPOSITO;1017385;18185015;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-01-23 09:18
7734;18;PAGO_NOMINA;449145;20357907;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-04-06 12:12
7735;21;DEPOSITO;1671658;12366990;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-09-16 13:00
7736;15;TRANSFERENCIA_ENVIADA;-387698;20152400;ATM;-33.4489 -70.6693;ENEL;2025-02-12 13:20
7737;2;COMPRA_COMERCIO;-491219;4382099;APP_MOVIL;-33.4160 -70.5975;SHELL;2025-01-23 12:30
7738;6;COMPRA_COMERCIO;-415590;13600515;WEB;-33.0245 -71.5518;MOVISTAR;2025-12-23 15:52
7739;14;PAGO_NOMINA;509392;3140375;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-12-15 13:16
7740;12;COMPRA_COMERCIO;-361774;19062142;WEB;-33.4489 -70.6693;NETFLIX;2025-07-20 09:27
7741;19;PAGO_SERVICIO;-196982;12038139;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-02-16 13:04
7742;18;DEPOSITO;316287;20674194;APP_MOVIL;-33.4489 -70.6693;BANCO_CHILE;2025-07-02 08:13
7743;20;PAGO_NOMINA;1959820;23346158;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-07-09 22:30
7744;29;PAGO_SERVICIO;-288898;14607310;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-10-28 10:48
7745;11;DEPOSITO;1533564;19907594;WEB;-33.4489 -70.6693;CLIENTE_123;2025-10-25 17:51
7746;10;COMPRA_COMERCIO;-167502;20400188;APP_MOVIL;-36.8201 -73.0444;NETFLIX;2025-11-24 17:27
7747;5;COMPRA_COMERCIO;-444618;8718338;WEB;-33.0472 -71.6127;SHELL;2025-12-14 08:58
7748;3;PAGO_NOMINA;273375;6524324;WEB;-33.5100 -70.7600;EMPRESA_X;2025-12-08 15:46
7749;14;PAGO_SERVICIO;-45520;3094855;SUCURSAL;-33.4489 -70.6693;UBER;2025-02-20 09:49
7750;3;COMPRA_COMERCIO;-422234;6102090;WEB;-33.5100 -70.7600;NETFLIX;2025-11-21 10:28
7751;15;DEPOSITO;1694639;21847039;ATM;-33.4489 -70.6693;CLIENTE_123;2025-01-16 22:06
7752;1;PAGO_NOMINA;1163536;20757521;ATM;-33.4372 -70.6506;MARIA_GONZALEZ;2025-03-23 21:19
7753;14;COMPRA_COMERCIO;-17076;3077779;ATM;-33.4489 -70.6693;MOVISTAR;2025-05-05 12:04
7754;5;DEPOSITO;1089847;9808185;SUCURSAL;-33.0472 -71.6127;BANCO_CHILE;2025-05-17 12:42
7755;16;DEPOSITO;651762;28176567;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-12-04 09:40
7756;14;GIRO_CAJERO;-361889;2715890;ATM;-33.4489 -70.6693;AMAZON;2025-07-06 12:41
7757;4;TRANSFERENCIA_ENVIADA;-317257;18506348;SUCURSAL;-38.7359 -72.5904;AMAZON;2025-09-07 20:33
7758;25;TRANSFERENCIA_ENVIADA;-149184;18552728;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-05-06 12:40
7759;27;PAGO_NOMINA;391947;11600387;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-10-14 14:50
7760;19;COMPRA_COMERCIO;-5840;12032299;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-05-20 17:27
7761;6;DEPOSITO;155746;13756261;ATM;-33.0245 -71.5518;EMPRESA_X;2025-01-20 11:26
7762;2;TRANSFERENCIA_ENVIADA;-315080;4067019;ATM;-33.4160 -70.5975;FALABELLA;2025-01-05 19:28
7763;15;DEPOSITO;1972882;23819921;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-04-25 15:59
7764;17;PAGO_SERVICIO;-180459;15740724;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-12-15 13:24
7765;25;PAGO_SERVICIO;-399068;18153660;ATM;-33.4489 -70.6693;AMAZON;2025-10-07 10:57
7766;4;PAGO_SERVICIO;-171902;18334446;WEB;-38.7359 -72.5904;COPEC;2025-06-06 12:02
7767;16;GIRO_CAJERO;-334666;27841901;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-12-07 13:38
7768;9;PAGO_NOMINA;1473032;21138061;WEB;-29.9027 -71.2519;BANCO_CHILE;2025-07-09 15:25
7769;11;TRANSFERENCIA_ENVIADA;-186936;19720658;APP_MOVIL;-33.4489 -70.6693;FALABELLA;2025-07-18 13:48
7770;30;COMPRA_COMERCIO;-420041;9537190;WEB;-33.4489 -70.6693;COPEC;2025-04-16 08:00
7771;16;GIRO_CAJERO;-56276;27785625;WEB;-33.4489 -70.6693;UBER;2025-12-03 19:06
7772;26;COMPRA_COMERCIO;-34607;17985770;WEB;-33.4489 -70.6693;ENEL;2025-08-26 11:35
7773;28;PAGO_SERVICIO;-84634;11261833;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-05-11 09:32
7774;21;DEPOSITO;141723;12508713;APP_MOVIL;-33.4489 -70.6693;BANCO_CHILE;2025-04-05 22:53
7775;5;TRANSFERENCIA_ENVIADA;-52552;9755633;WEB;-33.0472 -71.6127;FALABELLA;2025-03-15 14:12
7776;2;GIRO_CAJERO;-56430;4010589;APP_MOVIL;-33.4160 -70.5975;FALABELLA;2025-04-06 17:52
7777;25;TRANSFERENCIA_ENVIADA;-423489;17730171;WEB;-33.4489 -70.6693;MOVISTAR;2025-01-26 11:33
7778;16;TRANSFERENCIA_RECIBIDA;1502082;29287707;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-05-02 17:03
7779;16;PAGO_SERVICIO;-231289;29056418;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-08-16 13:33
7780;13;TRANSFERENCIA_ENVIADA;-42044;11778384;SUCURSAL;-33.4489 -70.6693;ENEL;2025-04-07 21:34
7781;5;PAGO_SERVICIO;-165643;9589990;WEB;-33.0472 -71.6127;COPEC;2025-12-01 18:02
7782;29;PAGO_NOMINA;1332739;15940049;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-05-17 17:42
7783;11;PAGO_SERVICIO;-466038;19254620;SUCURSAL;-33.4489 -70.6693;ENEL;2025-09-24 16:18
7784;15;PAGO_SERVICIO;-219445;23600476;ATM;-33.4489 -70.6693;FALABELLA;2025-01-25 20:59
7785;7;DEPOSITO;619368;15019633;APP_MOVIL;-34.1708 -70.7444;MARIA_GONZALEZ;2025-08-01 13:54
7786;22;TRANSFERENCIA_ENVIADA;-223572;17961443;ATM;-33.4489 -70.6693;COPEC;2025-01-02 20:05
7787;18;TRANSFERENCIA_ENVIADA;-466461;20207733;ATM;-33.4489 -70.6693;AMAZON;2025-07-27 09:45
7788;2;TRANSFERENCIA_RECIBIDA;1291277;5301866;ATM;-33.4160 -70.5975;MARIA_GONZALEZ;2025-09-21 21:22
7789;3;GIRO_CAJERO;-419383;5682707;ATM;-33.5100 -70.7600;SHELL;2025-07-09 09:26
7790;27;COMPRA_COMERCIO;-208003;11392384;WEB;-33.4489 -70.6693;UBER;2025-09-10 11:25
7791;12;DEPOSITO;1937178;20999320;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-11-03 15:32
7792;9;TRANSFERENCIA_ENVIADA;-244276;20893785;APP_MOVIL;-29.9027 -71.2519;NETFLIX;2025-10-01 08:25
7793;29;PAGO_NOMINA;1855228;17795277;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-12-26 18:06
7794;18;TRANSFERENCIA_RECIBIDA;384727;20592460;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-11-04 09:22
7795;3;PAGO_SERVICIO;-72473;5610234;APP_MOVIL;-33.5100 -70.7600;AGUAS_ANDINAS;2025-06-07 11:25
7796;18;PAGO_NOMINA;260038;20852498;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-12-15 11:41
7797;8;DEPOSITO;1343821;20002172;ATM;-23.6509 -70.3975;EMPRESA_X;2025-07-05 09:24
7798;27;PAGO_SERVICIO;-3870;11388514;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-02-09 10:43
7799;4;DEPOSITO;1461790;19796236;ATM;-38.7359 -72.5904;CLIENTE_123;2025-08-15 20:16
7800;7;COMPRA_COMERCIO;-337816;14681817;SUCURSAL;-34.1708 -70.7444;AMAZON;2025-12-06 22:31
7801;1;GIRO_CAJERO;-96661;20660860;ATM;-33.4372 -70.6506;FALABELLA;2025-09-04 17:41
7802;3;TRANSFERENCIA_ENVIADA;-308257;5301977;WEB;-33.5100 -70.7600;UBER;2025-07-06 12:02
7803;12;TRANSFERENCIA_RECIBIDA;649956;21649276;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-04-25 20:44
7804;10;GIRO_CAJERO;-278764;20121424;WEB;-36.8201 -73.0444;MOVISTAR;2025-01-18 16:19
7805;28;COMPRA_COMERCIO;-354558;10907275;WEB;-33.4489 -70.6693;FALABELLA;2025-06-27 13:58
7806;26;PAGO_NOMINA;1755361;19741131;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-10-26 19:29
7807;28;PAGO_SERVICIO;-397151;10510124;ATM;-33.4489 -70.6693;AMAZON;2025-06-06 20:42
7808;6;TRANSFERENCIA_ENVIADA;-141438;13614823;SUCURSAL;-33.0245 -71.5518;SUPERMERCADO_LIDER;2025-07-27 20:11
7809;28;TRANSFERENCIA_RECIBIDA;1765650;12275774;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-11-08 17:11
7810;26;TRANSFERENCIA_ENVIADA;-211429;19529702;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-11-16 13:20
7811;11;PAGO_SERVICIO;-350491;18904129;ATM;-33.4489 -70.6693;MOVISTAR;2025-03-22 12:53
7812;29;DEPOSITO;1371281;19166558;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-10-25 11:01
7813;25;TRANSFERENCIA_RECIBIDA;128248;17858419;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-02-14 13:39
7814;15;COMPRA_COMERCIO;-379022;23221454;APP_MOVIL;-33.4489 -70.6693;FALABELLA;2025-05-25 11:55
7815;14;GIRO_CAJERO;-266863;2449027;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-10-09 14:50
7816;10;GIRO_CAJERO;-277008;19844416;ATM;-36.8201 -73.0444;AGUAS_ANDINAS;2025-12-02 17:48
7817;15;GIRO_CAJERO;-124488;23096966;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-11-09 16:21
7818;5;PAGO_SERVICIO;-348012;9241978;ATM;-33.0472 -71.6127;NETFLIX;2025-02-08 12:39
7819;13;COMPRA_COMERCIO;-127350;11651034;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-10-06 13:03
7820;15;TRANSFERENCIA_RECIBIDA;336952;23433918;WEB;-33.4489 -70.6693;EMPRESA_X;2025-08-19 19:50
7821;21;DEPOSITO;604376;13113089;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-04-20 15:18
7822;10;PAGO_NOMINA;1677285;21521701;ATM;-36.8201 -73.0444;CLIENTE_123;2025-08-12 11:18
7823;14;GIRO_CAJERO;-37489;2411538;ATM;-33.4489 -70.6693;SHELL;2025-11-14 19:49
7824;29;PAGO_NOMINA;605087;19771645;WEB;-33.4489 -70.6693;CLIENTE_123;2025-06-01 16:23
7825;11;PAGO_NOMINA;1513175;20417304;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-11-22 09:40
7826;21;TRANSFERENCIA_ENVIADA;-170603;12942486;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-08-09 09:15
7827;26;DEPOSITO;1974443;21504145;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-02-22 21:53
7828;26;TRANSFERENCIA_RECIBIDA;367591;21871736;WEB;-33.4489 -70.6693;EMPRESA_X;2025-09-01 20:04
7829;19;PAGO_NOMINA;1386750;13419049;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-10-10 19:49
7830;23;GIRO_CAJERO;-173203;12553651;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-04-14 10:32
7831;17;PAGO_SERVICIO;-21217;15719507;APP_MOVIL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-11-27 17:08
7832;15;PAGO_NOMINA;1077346;24511264;WEB;-33.4489 -70.6693;EMPRESA_X;2025-02-21 17:24
7833;7;PAGO_SERVICIO;-416268;14265549;WEB;-34.1708 -70.7444;AMAZON;2025-05-10 20:57
7834;24;PAGO_NOMINA;535546;10475128;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-09-22 20:56
7835;3;PAGO_NOMINA;715529;6017506;APP_MOVIL;-33.5100 -70.7600;CLIENTE_123;2025-01-19 09:05
7836;27;COMPRA_COMERCIO;-241599;11146915;SUCURSAL;-33.4489 -70.6693;COPEC;2025-05-19 12:50
7837;26;COMPRA_COMERCIO;-157228;21714508;WEB;-33.4489 -70.6693;SHELL;2025-12-20 15:14
7838;14;COMPRA_COMERCIO;-22915;2388623;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-09-04 12:12
7839;26;COMPRA_COMERCIO;-338167;21376341;ATM;-33.4489 -70.6693;MOVISTAR;2025-02-11 20:39
7840;25;TRANSFERENCIA_RECIBIDA;1487177;19345596;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-12-16 20:56
7841;17;TRANSFERENCIA_ENVIADA;-295272;15424235;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-10-13 08:31
7842;27;COMPRA_COMERCIO;-100816;11046099;SUCURSAL;-33.4489 -70.6693;ENEL;2025-02-28 11:41
7843;25;PAGO_SERVICIO;-356487;18989109;APP_MOVIL;-33.4489 -70.6693;COPEC;2025-04-26 08:19
7844;28;DEPOSITO;86819;12362593;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-12-04 10:22
7845;14;GIRO_CAJERO;-317486;2071137;ATM;-33.4489 -70.6693;COPEC;2025-04-21 21:48
7846;26;GIRO_CAJERO;-442903;20933438;ATM;-33.4489 -70.6693;UBER;2025-01-02 16:12
7847;6;COMPRA_COMERCIO;-9786;13605037;ATM;-33.0245 -71.5518;COPEC;2025-11-25 11:58
7848;19;PAGO_SERVICIO;-221516;13197533;ATM;-33.4489 -70.6693;SHELL;2025-11-18 21:22
7849;22;PAGO_NOMINA;1407183;19368626;WEB;-33.4489 -70.6693;CLIENTE_123;2025-02-03 16:41
7850;14;TRANSFERENCIA_ENVIADA;-473048;1598089;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-09-08 10:57
7851;17;GIRO_CAJERO;-326010;15098225;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-05-07 12:54
7852;16;COMPRA_COMERCIO;-88355;28968063;SUCURSAL;-33.4489 -70.6693;SHELL;2025-09-14 10:26
7853;3;COMPRA_COMERCIO;-419330;5598176;SUCURSAL;-33.5100 -70.7600;NETFLIX;2025-06-27 13:34
7854;28;PAGO_SERVICIO;-226453;12136140;APP_MOVIL;-33.4489 -70.6693;ENEL;2025-07-19 08:03
7855;10;PAGO_SERVICIO;-201214;21320487;APP_MOVIL;-36.8201 -73.0444;FALABELLA;2025-09-21 21:29
7856;5;GIRO_CAJERO;-329926;8912052;SUCURSAL;-33.0472 -71.6127;AGUAS_ANDINAS;2025-10-13 20:55
7857;8;PAGO_SERVICIO;-492955;19509217;APP_MOVIL;-23.6509 -70.3975;UBER;2025-11-05 16:36
7858;11;COMPRA_COMERCIO;-157158;20260146;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-10-11 21:32
7859;18;TRANSFERENCIA_ENVIADA;-391825;20460673;SUCURSAL;-33.4489 -70.6693;SHELL;2025-06-14 11:40
7860;29;COMPRA_COMERCIO;-171137;19600508;SUCURSAL;-33.4489 -70.6693;ENEL;2025-09-12 08:57
7861;17;COMPRA_COMERCIO;-482800;14615425;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-06-17 15:16
7862;30;TRANSFERENCIA_RECIBIDA;692177;10229367;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-01-28 18:56
7863;20;GIRO_CAJERO;-263481;23082677;APP_MOVIL;-33.4489 -70.6693;COPEC;2025-08-17 09:11
7864;1;GIRO_CAJERO;-394665;20266195;ATM;-33.4372 -70.6506;AGUAS_ANDINAS;2025-01-17 20:09
7865;15;PAGO_NOMINA;1567140;26078404;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-10-05 18:37
7866;8;TRANSFERENCIA_ENVIADA;-151231;19357986;SUCURSAL;-23.6509 -70.3975;NETFLIX;2025-06-10 13:51
7867;11;GIRO_CAJERO;-170832;20089314;SUCURSAL;-33.4489 -70.6693;UBER;2025-01-10 10:05
7868;17;DEPOSITO;1897181;16512606;WEB;-33.4489 -70.6693;EMPRESA_X;2025-03-07 09:48
7869;10;GIRO_CAJERO;-74056;21246431;APP_MOVIL;-36.8201 -73.0444;FALABELLA;2025-05-26 22:59
7870;20;TRANSFERENCIA_RECIBIDA;785744;23868421;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-02-03 14:33
7871;10;GIRO_CAJERO;-29787;21216644;SUCURSAL;-36.8201 -73.0444;SHELL;2025-06-07 20:36
7872;2;COMPRA_COMERCIO;-489355;4812511;ATM;-33.4160 -70.5975;UBER;2025-07-26 22:01
7873;28;COMPRA_COMERCIO;-396178;11739962;APP_MOVIL;-33.4489 -70.6693;COPEC;2025-08-28 10:24
7874;30;DEPOSITO;755604;10984971;ATM;-33.4489 -70.6693;EMPRESA_X;2025-04-13 09:50
7875;15;PAGO_SERVICIO;-113297;25965107;SUCURSAL;-33.4489 -70.6693;UBER;2025-02-22 18:24
7876;24;PAGO_NOMINA;456799;10931927;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-03-12 11:13
7877;26;PAGO_SERVICIO;-230136;20703302;ATM;-33.4489 -70.6693;MOVISTAR;2025-08-16 21:20
7878;3;PAGO_SERVICIO;-177766;5420410;SUCURSAL;-33.5100 -70.7600;SUPERMERCADO_LIDER;2025-12-02 11:07
7879;20;PAGO_SERVICIO;-115659;23752762;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-03-14 17:24
7880;9;PAGO_NOMINA;903520;21797305;WEB;-29.9027 -71.2519;EMPRESA_X;2025-04-13 12:06
7881;8;TRANSFERENCIA_RECIBIDA;1240581;20598567;ATM;-23.6509 -70.3975;CLIENTE_123;2025-04-09 19:12
7882;9;PAGO_SERVICIO;-38623;21758682;SUCURSAL;-29.9027 -71.2519;MOVISTAR;2025-04-08 13:47
7883;6;TRANSFERENCIA_RECIBIDA;1614195;15219232;WEB;-33.0245 -71.5518;BANCO_CHILE;2025-04-13 09:11
7884;7;PAGO_SERVICIO;-384021;13881528;ATM;-34.1708 -70.7444;COPEC;2025-01-22 16:08
7885;2;COMPRA_COMERCIO;-427144;4385367;APP_MOVIL;-33.4160 -70.5975;SHELL;2025-05-05 21:50
